Sp1	Sp2	obs.C-score	exp.C-score	SES_Cscore	pval_less	pval_greater
OTU_82	OTU_214	0	0	NA	1	1
OTU_82	OTU_215	0	0	NA	1	1
OTU_82	OTU_216	0	0	NA	1	1
OTU_82	OTU_217	0	0	NA	1	1
OTU_82	OTU_218	0	0	NA	1	1
OTU_82	OTU_219	0	0	NA	1	1
OTU_83	OTU_84	0	0	-0.4491338	0.8321678	1
OTU_83	OTU_85	0	0	NA	1	1
OTU_83	OTU_86	0	0	-0.4394589	0.8381618	1
OTU_83	OTU_87	0	0	-0.7094051	0.6653347	1
OTU_83	OTU_88	0	0	NA	1	1
OTU_83	OTU_89	0	0	NA	1	1
OTU_83	OTU_90	2	0	0.8841655	1	0.5614386
OTU_83	OTU_91	0	0	NA	1	1
OTU_83	OTU_92	0	0	NA	1	1
OTU_83	OTU_93	0	0	NA	1	1
OTU_83	OTU_94	0	0	NA	1	1
OTU_83	OTU_95	0	0	NA	1	1
OTU_83	OTU_96	0	0	NA	1	1
OTU_83	OTU_97	0	0	-0.4362175	0.8401598	1
OTU_83	OTU_98	0	3	-0.7253901	0.6553447	1
OTU_83	OTU_99	0	0	-0.4149224	0.8531469	1
OTU_83	OTU_100	0	0	-0.4491338	0.8321678	1
OTU_83	OTU_101	0	0	-0.7109979	0.6643357	1
OTU_83	OTU_102	2	2	1.001501	1	0.4995005
OTU_83	OTU_103	2	0	0.9488095	1	0.5264735
OTU_83	OTU_104	0	0	-0.7046339	0.6683317	1
OTU_83	OTU_105	0	0	NA	1	1
OTU_83	OTU_106	0	0	NA	1	1
OTU_83	OTU_107	0	0	-0.4523433	0.8301698	1
OTU_83	OTU_108	0	0	NA	1	1
OTU_83	OTU_109	0	0	NA	1	1
OTU_83	OTU_110	0	0	NA	1	1
OTU_83	OTU_111	0	0	NA	1	1
OTU_83	OTU_112	0	0	-0.7463744	0.6423576	1
OTU_83	OTU_113	0	0	-1.127588	0.4405594	1
OTU_83	OTU_114	0	0	-0.4523433	0.8301698	1
OTU_83	OTU_115	0	0	NA	1	1
OTU_83	OTU_116	0	0	NA	1	1
OTU_83	OTU_117	0	0	NA	1	1
OTU_83	OTU_118	0	0	NA	1	1
OTU_83	OTU_119	0	4	-0.4297084	0.8441558	1
OTU_83	OTU_120	4	4	2.281659	1	0.1618382
OTU_83	OTU_121	0	0	-0.4619293	0.8241758	1
OTU_83	OTU_122	3	3	1.386381	1	0.3426573
OTU_83	OTU_123	0	0	-1.11171	0.4475524	1
OTU_83	OTU_124	3	0	1.477338	1	0.3146853
OTU_83	OTU_125	0	0	-0.712592	0.6633367	1
OTU_83	OTU_126	0	0	-0.7643306	0.6313686	1
OTU_83	OTU_127	0	0	NA	1	1
OTU_83	OTU_128	1	1	0.5955321	1	0.7382617
OTU_83	OTU_129	0	2	-1.116219	0.4455544	1
OTU_83	OTU_130	0	0	NA	1	1
OTU_83	OTU_131	0	0	NA	1	1
OTU_83	OTU_132	0	0	-0.7173816	0.6603397	1
OTU_83	OTU_133	0	0	-1.091691	0.4565435	1
OTU_83	OTU_134	0	0	NA	1	1
OTU_83	OTU_135	3	0	1.298647	1	0.3726274
OTU_83	OTU_136	0	3	-0.6982887	0.6723277	1
OTU_83	OTU_137	0	0	-0.7205811	0.6583417	1
OTU_83	OTU_138	3	0	1.383306	1	0.3436563
OTU_83	OTU_139	0	2	-1.080754	0.4615385	1
OTU_83	OTU_140	2	0	0.9095743	1	0.5474525
OTU_83	OTU_141	0	0	-1.057131	0.4725275	1
OTU_83	OTU_142	0	0	-0.7269958	0.6543457	1
OTU_83	OTU_143	0	0	NA	1	1
OTU_83	OTU_144	0	0	-0.457144	0.8271728	1
OTU_83	OTU_145	4	0	2.264914	1	0.1638362
OTU_83	OTU_146	0	0	-1.125303	0.4415584	1
OTU_83	OTU_147	0	0	NA	1	1
OTU_83	OTU_148	0	0	-0.4950603	0.8031968	1
OTU_83	OTU_149	0	4	-0.4165756	0.8521479	1
OTU_83	OTU_150	2	2	0.9280815	1	0.5374625
OTU_83	OTU_151	0	0	-0.4475262	0.8331668	1
OTU_83	OTU_152	0	0	-0.4443053	0.8351648	1
OTU_83	OTU_153	0	0	-0.4313391	0.8431568	1
OTU_83	OTU_154	0	0	-1.072095	0.4655345	1
OTU_83	OTU_155	0	0	-0.4539453	0.8291708	1
OTU_83	OTU_156	0	0	-0.7062231	0.6673327	1
OTU_83	OTU_157	0	0	-1.087301	0.4585415	1
OTU_83	OTU_158	0	2	-1.113962	0.4465534	1
OTU_83	OTU_159	0	0	-0.6809293	0.6833167	1
OTU_83	OTU_160	0	0	-0.4297084	0.8441558	1
OTU_83	OTU_161	0	0	NA	1	1
OTU_83	OTU_162	0	0	-0.6777862	0.6853147	1
OTU_83	OTU_163	0	0	NA	1	1
OTU_83	OTU_164	0	0	-0.4523433	0.8301698	1
OTU_83	OTU_165	1	1	0.5739838	1	0.7522478
OTU_83	OTU_166	0	2	-1.089493	0.4575425	1
OTU_83	OTU_167	0	0	NA	1	1
OTU_83	OTU_168	0	2	-1.074252	0.4645355	1
OTU_83	OTU_169	0	0	-0.4491338	0.8321678	1
OTU_83	OTU_170	0	0	-1.740467	0.2487512	1
OTU_83	OTU_171	0	0	NA	1	1
OTU_83	OTU_172	1	0	0.541634	1	0.7732268
OTU_83	OTU_173	0	0	NA	1	1
OTU_83	OTU_174	0	0	-0.7078135	0.6663337	1
OTU_83	OTU_175	0	2	-1.029948	0.4855145	1
OTU_83	OTU_176	2	2	0.915094	1	0.5444555
OTU_83	OTU_177	1	1	0.5462624	1	0.7702298
OTU_83	OTU_178	1	1	0.5601307	1	0.7612388
OTU_83	OTU_179	0	0	-0.4297084	0.8441558	1
OTU_83	OTU_180	0	4	-0.4426919	0.8361638	1
OTU_83	OTU_181	0	2	-1.072095	0.4655345	1
OTU_83	OTU_182	0	0	-0.7253901	0.6553447	1
OTU_83	OTU_183	0	0	-0.4887926	0.8071928	1
OTU_83	OTU_184	0	0	NA	1	1
OTU_83	OTU_185	0	0	NA	1	1
OTU_83	OTU_186	0	0	NA	1	1
OTU_83	OTU_187	3	0	1.321176	1	0.3646354
OTU_83	OTU_188	0	0	-0.735045	0.6493506	1
OTU_83	OTU_189	0	0	NA	1	1
OTU_83	OTU_190	0	0	-0.4394589	0.8381618	1
OTU_83	OTU_191	1	1	0.5893736	1	0.7422577
OTU_83	OTU_192	0	0	NA	1	1
OTU_83	OTU_193	0	0	-0.6998733	0.6713287	1
OTU_83	OTU_194	0	4	-0.477779	0.8141858	1
OTU_83	OTU_195	0	0	NA	1	1
OTU_83	OTU_196	2	2	0.9224966	1	0.5404595
OTU_83	OTU_197	0	2	-1.116219	0.4455544	1
OTU_83	OTU_198	0	0	-0.4651112	0.8221778	1
OTU_83	OTU_199	2	2	0.9450108	1	0.5284715
OTU_83	OTU_200	1	1	0.5585907	1	0.7622378
OTU_83	OTU_201	3	0	1.380243	1	0.3446553
OTU_83	OTU_202	0	0	-0.7205811	0.6583417	1
OTU_83	OTU_203	4	0	2.342651	1	0.1548452
OTU_83	OTU_204	4	0	2.140562	1	0.1798202
OTU_83	OTU_205	3	3	1.411389	1	0.3346653
OTU_83	OTU_206	0	0	-0.6856513	0.6803197	1
OTU_83	OTU_207	0	0	NA	1	1
OTU_83	OTU_208	0	4	-0.4698726	0.8191808	1
OTU_83	OTU_209	1	1	0.600153	1	0.7352647
OTU_83	OTU_210	0	0	-0.4714567	0.8181818	1
OTU_83	OTU_211	1	1	0.5478045	1	0.7692308
OTU_83	OTU_212	0	1	-1.808378	0.2347652	1
OTU_83	OTU_213	2	0	0.9077404	1	0.5484515
OTU_83	OTU_214	3	0	1.279408	1	0.3796204
OTU_83	OTU_215	0	0	-1.109464	0.4485514	1
OTU_83	OTU_216	1	1	0.569367	1	0.7552448
OTU_83	OTU_217	0	0	-0.6903823	0.6773227	1
OTU_83	OTU_218	1	1	0.584756	1	0.7452547
OTU_83	OTU_219	3	0	1.405067	1	0.3366633
OTU_84	OTU_85	0	0	NA	1	1
OTU_84	OTU_86	0	0	-1.823643	0.2317682	1
OTU_84	OTU_87	2	0	0.8877611	1	0.5594406
OTU_84	OTU_88	0	0	NA	1	1
OTU_84	OTU_89	0	0	NA	1	1
OTU_84	OTU_90	0	0	-0.7725585	0.6263736	1
OTU_84	OTU_91	0	0	NA	1	1
OTU_84	OTU_92	0	0	NA	1	1
OTU_84	OTU_93	0	0	NA	1	1
OTU_84	OTU_94	0	0	NA	1	1
OTU_84	OTU_95	0	0	NA	1	1
OTU_84	OTU_96	0	0	NA	1	1
OTU_84	OTU_97	1	0	0.5153222	1	0.7902098
OTU_84	OTU_98	2	2	0.9077404	1	0.5484515
OTU_84	OTU_99	0	1	-1.768926	0.2427572	1
OTU_84	OTU_100	0	0	-1.803348	0.2357642	1
OTU_84	OTU_101	0	0	-1.172144	0.4215784	1
OTU_84	OTU_102	3	0	1.295872	1	0.3736264
OTU_84	OTU_103	3	0	1.405067	1	0.3366633
OTU_84	OTU_104	2	2	0.8770072	1	0.5654346
OTU_84	OTU_105	0	0	NA	1	1
OTU_84	OTU_106	0	0	NA	1	1
OTU_84	OTU_107	1	0	0.5339117	1	0.7782218
OTU_84	OTU_108	0	0	NA	1	1
OTU_84	OTU_109	0	0	NA	1	1
OTU_84	OTU_110	0	0	NA	1	1
OTU_84	OTU_111	0	0	NA	1	1
OTU_84	OTU_112	0	0	-1.120749	0.4435564	1
OTU_84	OTU_113	0	0	-0.7791722	0.6223776	1
OTU_84	OTU_114	0	0	-1.893032	0.2187812	1
OTU_84	OTU_115	0	0	NA	1	1
OTU_84	OTU_116	0	0	NA	1	1
OTU_84	OTU_117	0	0	NA	1	1
OTU_84	OTU_118	0	0	NA	1	1
OTU_84	OTU_119	1	1	0.5106594	1	0.7932068
OTU_84	OTU_120	1	1	0.5662888	1	0.7572428
OTU_84	OTU_121	1	1	0.5478045	1	0.7692308
OTU_84	OTU_122	0	0	-1.118481	0.4445554	1
OTU_84	OTU_123	0	0	-0.7237858	0.6563437	1
OTU_84	OTU_124	2	2	0.9022567	1	0.5514486
OTU_84	OTU_125	2	0	0.8841655	1	0.5614386
OTU_84	OTU_126	2	2	0.8913679	1	0.5574426
OTU_84	OTU_127	0	0	NA	1	1
OTU_84	OTU_128	0	0	-0.4362175	0.8401598	1
OTU_84	OTU_129	0	3	-0.7610513	0.6333666	1
OTU_84	OTU_130	0	0	NA	1	1
OTU_84	OTU_131	0	0	NA	1	1
OTU_84	OTU_132	2	2	0.8610564	1	0.5744256
OTU_84	OTU_133	0	0	-0.74313	0.6443556	1
OTU_84	OTU_134	0	0	NA	1	1
OTU_84	OTU_135	0	0	-1.134478	0.4375624	1
OTU_84	OTU_136	2	0	0.9114112	1	0.5464535
OTU_84	OTU_137	2	2	0.9374538	1	0.5324675
OTU_84	OTU_138	0	2	-1.160203	0.4265734	1
OTU_84	OTU_139	0	3	-0.7318212	0.6513487	1
OTU_84	OTU_140	3	0	1.395673	1	0.3396603
OTU_84	OTU_141	0	0	-0.7479989	0.6413586	1
OTU_84	OTU_142	0	2	-1.082931	0.4605395	1
OTU_84	OTU_143	0	0	NA	1	1
OTU_84	OTU_144	1	1	0.5323658	1	0.7792208
OTU_84	OTU_145	1	0	0.5400904	1	0.7742258
OTU_84	OTU_146	0	0	-0.7334324	0.6503497	1
OTU_84	OTU_147	0	0	NA	1	1
OTU_84	OTU_148	1	0	0.5431772	1	0.7722278
OTU_84	OTU_149	1	1	0.5308194	1	0.7802198
OTU_84	OTU_150	0	3	-0.7692622	0.6283716	1
OTU_84	OTU_151	1	1	0.5555102	1	0.7642358
OTU_84	OTU_152	1	1	0.5585907	1	0.7622378
OTU_84	OTU_153	1	1	0.5524288	1	0.7662338
OTU_84	OTU_154	0	0	-0.7496249	0.6403596	1
OTU_84	OTU_155	0	1	-1.844419	0.2277722	1
OTU_84	OTU_156	0	2	-1.085113	0.4595405	1
OTU_84	OTU_157	3	0	1.332666	1	0.3606394
OTU_84	OTU_158	3	3	1.392564	1	0.3406593
OTU_84	OTU_159	2	2	0.8877611	1	0.5594406
OTU_84	OTU_160	1	1	0.56321	1	0.7592408
OTU_84	OTU_161	0	0	NA	1	1
OTU_84	OTU_162	0	2	-1.093894	0.4555445	1
OTU_84	OTU_163	0	0	NA	1	1
OTU_84	OTU_164	0	0	-1.764118	0.2437562	1
OTU_84	OTU_165	0	0	-0.4313391	0.8431568	1
OTU_84	OTU_166	3	0	1.374148	1	0.3466533
OTU_84	OTU_167	0	0	NA	1	1
OTU_84	OTU_168	0	0	-0.7302113	0.6523477	1
OTU_84	OTU_169	0	1	-1.986591	0.2027972	1
OTU_84	OTU_170	0	0	-0.4507395	0.8311688	1
OTU_84	OTU_171	0	0	NA	1	1
OTU_84	OTU_172	0	0	-0.3965476	0.8641359	1
OTU_84	OTU_173	0	0	NA	1	1
OTU_84	OTU_174	0	0	-1.150763	0.4305694	1
OTU_84	OTU_175	0	3	-0.7594141	0.6343656	1
OTU_84	OTU_176	3	0	1.318327	1	0.3656344
OTU_84	OTU_177	4	0	2.379286	1	0.1508492
OTU_84	OTU_178	0	4	-0.4507395	0.8311688	1
OTU_84	OTU_179	1	1	0.5493462	1	0.7682318
OTU_84	OTU_180	0	1	-1.74985	0.2467532	1
OTU_84	OTU_181	0	0	-0.7791722	0.6223776	1
OTU_84	OTU_182	0	2	-1.120749	0.4435564	1
OTU_84	OTU_183	1	1	0.5462624	1	0.7702298
OTU_84	OTU_184	0	0	NA	1	1
OTU_84	OTU_185	0	0	NA	1	1
OTU_84	OTU_186	0	0	NA	1	1
OTU_84	OTU_187	2	0	0.9206413	1	0.5414585
OTU_84	OTU_188	2	0	0.8229061	1	0.5964036
OTU_84	OTU_189	0	0	NA	1	1
OTU_84	OTU_190	1	1	0.537002	1	0.7762238
OTU_84	OTU_191	0	0	-0.4523433	0.8301698	1
OTU_84	OTU_192	0	0	NA	1	1
OTU_84	OTU_193	2	0	0.9243551	1	0.5394605
OTU_84	OTU_194	1	1	0.537002	1	0.7762238
OTU_84	OTU_195	0	0	NA	1	1
OTU_84	OTU_196	0	3	-0.7382747	0.6473526	1
OTU_84	OTU_197	0	3	-0.7157838	0.6613387	1
OTU_84	OTU_198	1	1	0.5308194	1	0.7802198
OTU_84	OTU_199	0	0	-0.7237858	0.6563437	1
OTU_84	OTU_200	0	0	-0.4443053	0.8351648	1
OTU_84	OTU_201	2	0	0.8522843	1	0.5794206
OTU_84	OTU_202	2	2	0.8610564	1	0.5744256
OTU_84	OTU_203	1	1	0.5323658	1	0.7792208
OTU_84	OTU_204	1	1	0.537002	1	0.7762238
OTU_84	OTU_205	2	2	0.8557857	1	0.5774226
OTU_84	OTU_206	0	0	-1.160203	0.4265734	1
OTU_84	OTU_207	0	0	NA	1	1
OTU_84	OTU_208	1	1	0.5678279	1	0.7562438
OTU_84	OTU_209	0	0	-0.4362175	0.8401598	1
OTU_84	OTU_210	1	0	0.5339117	1	0.7782218
OTU_84	OTU_211	0	0	-0.4730393	0.8171828	1
OTU_84	OTU_212	0	0	-0.4603358	0.8251748	1
OTU_84	OTU_213	3	0	1.332666	1	0.3606394
OTU_84	OTU_214	2	0	0.8453109	1	0.5834166
OTU_84	OTU_215	3	0	1.411389	1	0.3346653
OTU_84	OTU_216	4	0	2.298699	1	0.1598402
OTU_84	OTU_217	2	2	0.8967994	1	0.5544456
OTU_84	OTU_218	0	0	-0.4523433	0.8301698	1
OTU_84	OTU_219	2	0	0.9280815	1	0.5374625
OTU_85	OTU_86	0	0	NA	1	1
OTU_85	OTU_87	0	0	NA	1	1
OTU_85	OTU_88	0	0	NA	1	1
OTU_85	OTU_89	0	0	NA	1	1
OTU_85	OTU_90	0	0	NA	1	1
OTU_85	OTU_91	0	0	NA	1	1
OTU_85	OTU_92	0	0	NA	1	1
OTU_85	OTU_93	0	0	NA	1	1
OTU_85	OTU_94	0	0	NA	1	1
OTU_85	OTU_95	0	0	NA	1	1
OTU_85	OTU_96	0	0	NA	1	1
OTU_85	OTU_97	0	0	NA	1	1
OTU_85	OTU_98	0	0	NA	1	1
OTU_85	OTU_99	0	0	NA	1	1
OTU_85	OTU_100	0	0	NA	1	1
OTU_85	OTU_101	0	0	NA	1	1
OTU_85	OTU_102	0	0	NA	1	1
OTU_85	OTU_103	0	0	NA	1	1
OTU_85	OTU_104	0	0	NA	1	1
OTU_85	OTU_105	0	0	NA	1	1
OTU_85	OTU_106	0	0	NA	1	1
OTU_85	OTU_107	0	0	NA	1	1
OTU_85	OTU_108	0	0	NA	1	1
OTU_85	OTU_109	0	0	NA	1	1
OTU_85	OTU_110	0	0	NA	1	1
OTU_85	OTU_111	0	0	NA	1	1
OTU_85	OTU_112	0	0	NA	1	1
OTU_85	OTU_113	0	0	NA	1	1
OTU_85	OTU_114	0	0	NA	1	1
OTU_85	OTU_115	0	0	NA	1	1
OTU_85	OTU_116	0	0	NA	1	1
OTU_85	OTU_117	0	0	NA	1	1
OTU_85	OTU_118	0	0	NA	1	1
OTU_85	OTU_119	0	0	NA	1	1
OTU_85	OTU_120	0	0	NA	1	1
OTU_85	OTU_121	0	0	NA	1	1
OTU_85	OTU_122	0	0	NA	1	1
OTU_85	OTU_123	0	0	NA	1	1
OTU_85	OTU_124	0	0	NA	1	1
OTU_85	OTU_125	0	0	NA	1	1
OTU_85	OTU_126	0	0	NA	1	1
OTU_85	OTU_127	0	0	NA	1	1
OTU_85	OTU_128	0	0	NA	1	1
OTU_85	OTU_129	0	0	NA	1	1
OTU_85	OTU_130	0	0	NA	1	1
OTU_85	OTU_131	0	0	NA	1	1
OTU_85	OTU_132	0	0	NA	1	1
OTU_85	OTU_133	0	0	NA	1	1
OTU_85	OTU_134	0	0	NA	1	1
OTU_85	OTU_135	0	0	NA	1	1
OTU_85	OTU_136	0	0	NA	1	1
OTU_85	OTU_137	0	0	NA	1	1
OTU_85	OTU_138	0	0	NA	1	1
OTU_85	OTU_139	0	0	NA	1	1
OTU_85	OTU_140	0	0	NA	1	1
OTU_85	OTU_141	0	0	NA	1	1
OTU_85	OTU_142	0	0	NA	1	1
OTU_85	OTU_143	0	0	NA	1	1
OTU_85	OTU_144	0	0	NA	1	1
OTU_85	OTU_145	0	0	NA	1	1
OTU_85	OTU_146	0	0	NA	1	1
OTU_85	OTU_147	0	0	NA	1	1
OTU_85	OTU_148	0	0	NA	1	1
OTU_85	OTU_149	0	0	NA	1	1
OTU_85	OTU_150	0	0	NA	1	1
OTU_85	OTU_151	0	0	NA	1	1
OTU_85	OTU_152	0	0	NA	1	1
OTU_85	OTU_153	0	0	NA	1	1
OTU_85	OTU_154	0	0	NA	1	1
OTU_85	OTU_155	0	0	NA	1	1
OTU_85	OTU_156	0	0	NA	1	1
OTU_85	OTU_157	0	0	NA	1	1
OTU_85	OTU_158	0	0	NA	1	1
OTU_85	OTU_159	0	0	NA	1	1
OTU_85	OTU_160	0	0	NA	1	1
OTU_85	OTU_161	0	0	NA	1	1
OTU_85	OTU_162	0	0	NA	1	1
OTU_85	OTU_163	0	0	NA	1	1
OTU_85	OTU_164	0	0	NA	1	1
OTU_85	OTU_165	0	0	NA	1	1
OTU_85	OTU_166	0	0	NA	1	1
OTU_85	OTU_167	0	0	NA	1	1
OTU_85	OTU_168	0	0	NA	1	1
OTU_85	OTU_169	0	0	NA	1	1
OTU_85	OTU_170	0	0	NA	1	1
OTU_85	OTU_171	0	0	NA	1	1
OTU_85	OTU_172	0	0	NA	1	1
OTU_85	OTU_173	0	0	NA	1	1
OTU_85	OTU_174	0	0	NA	1	1
OTU_85	OTU_175	0	0	NA	1	1
OTU_85	OTU_176	0	0	NA	1	1
OTU_85	OTU_177	0	0	NA	1	1
OTU_85	OTU_178	0	0	NA	1	1
OTU_85	OTU_179	0	0	NA	1	1
OTU_85	OTU_180	0	0	NA	1	1
OTU_85	OTU_181	0	0	NA	1	1
OTU_85	OTU_182	0	0	NA	1	1
OTU_85	OTU_183	0	0	NA	1	1
OTU_85	OTU_184	0	0	NA	1	1
OTU_85	OTU_185	0	0	NA	1	1
OTU_85	OTU_186	0	0	NA	1	1
OTU_85	OTU_187	0	0	NA	1	1
OTU_85	OTU_188	0	0	NA	1	1
OTU_85	OTU_189	0	0	NA	1	1
OTU_85	OTU_190	0	0	NA	1	1
OTU_85	OTU_191	0	0	NA	1	1
OTU_85	OTU_192	0	0	NA	1	1
OTU_85	OTU_193	0	0	NA	1	1
OTU_85	OTU_194	0	0	NA	1	1
OTU_85	OTU_195	0	0	NA	1	1
OTU_85	OTU_196	0	0	NA	1	1
OTU_85	OTU_197	0	0	NA	1	1
OTU_85	OTU_198	0	0	NA	1	1
OTU_85	OTU_199	0	0	NA	1	1
OTU_85	OTU_200	0	0	NA	1	1
OTU_85	OTU_201	0	0	NA	1	1
OTU_85	OTU_202	0	0	NA	1	1
OTU_85	OTU_203	0	0	NA	1	1
OTU_85	OTU_204	0	0	NA	1	1
OTU_85	OTU_205	0	0	NA	1	1
OTU_85	OTU_206	0	0	NA	1	1
OTU_85	OTU_207	0	0	NA	1	1
OTU_85	OTU_208	0	0	NA	1	1
OTU_85	OTU_209	0	0	NA	1	1
OTU_85	OTU_210	0	0	NA	1	1
OTU_85	OTU_211	0	0	NA	1	1
OTU_85	OTU_212	0	0	NA	1	1
OTU_85	OTU_213	0	0	NA	1	1
OTU_85	OTU_214	0	0	NA	1	1
OTU_85	OTU_215	0	0	NA	1	1
OTU_85	OTU_216	0	0	NA	1	1
OTU_85	OTU_217	0	0	NA	1	1
OTU_85	OTU_218	0	0	NA	1	1
OTU_85	OTU_219	0	0	NA	1	1
OTU_86	OTU_87	2	0	0.9040817	1	0.5504496
OTU_86	OTU_88	0	0	NA	1	1
OTU_86	OTU_89	0	0	NA	1	1
OTU_86	OTU_90	0	0	-0.7318212	0.6513487	1
OTU_86	OTU_91	0	0	NA	1	1
OTU_86	OTU_92	0	0	NA	1	1
OTU_86	OTU_93	0	0	NA	1	1
OTU_86	OTU_94	0	0	NA	1	1
OTU_86	OTU_95	0	0	NA	1	1
OTU_86	OTU_96	0	0	NA	1	1
OTU_86	OTU_97	1	0	0.5292724	1	0.7812188
OTU_86	OTU_98	2	2	0.8716667	1	0.5684316
OTU_86	OTU_99	0	1	-1.823643	0.2317682	1
OTU_86	OTU_100	0	0	-1.921234	0.2137862	1
OTU_86	OTU_101	0	0	-1.072095	0.4655345	1
OTU_86	OTU_102	3	0	1.3591	1	0.3516484
OTU_86	OTU_103	3	0	1.365088	1	0.3496503
OTU_86	OTU_104	2	2	0.9114112	1	0.5464535
OTU_86	OTU_105	0	0	NA	1	1
OTU_86	OTU_106	0	0	NA	1	1
OTU_86	OTU_107	1	0	0.5616704	1	0.7602398
OTU_86	OTU_108	0	0	NA	1	1
OTU_86	OTU_109	0	0	NA	1	1
OTU_86	OTU_110	0	0	NA	1	1
OTU_86	OTU_111	0	0	NA	1	1
OTU_86	OTU_112	0	0	-1.065653	0.4685315	1
OTU_86	OTU_113	0	0	-0.7237858	0.6563437	1
OTU_86	OTU_114	0	0	-1.823643	0.2317682	1
OTU_86	OTU_115	0	0	NA	1	1
OTU_86	OTU_116	0	0	NA	1	1
OTU_86	OTU_117	0	0	NA	1	1
OTU_86	OTU_118	0	0	NA	1	1
OTU_86	OTU_119	1	1	0.5431772	1	0.7722278
OTU_86	OTU_120	1	1	0.537002	1	0.7762238
OTU_86	OTU_121	1	1	0.5184269	1	0.7882118
OTU_86	OTU_122	0	0	-1.113962	0.4465534	1
OTU_86	OTU_123	0	0	-0.7742093	0.6253746	1
OTU_86	OTU_124	2	2	0.859297	1	0.5754246
OTU_86	OTU_125	2	0	0.894986	1	0.5554446
OTU_86	OTU_126	2	2	0.8557857	1	0.5774226
OTU_86	OTU_127	0	0	NA	1	1
OTU_86	OTU_128	0	0	-0.4555455	0.8281718	1
OTU_86	OTU_129	0	3	-0.7463744	0.6423576	1
OTU_86	OTU_130	0	0	NA	1	1
OTU_86	OTU_131	0	0	NA	1	1
OTU_86	OTU_132	2	2	0.859297	1	0.5754246
OTU_86	OTU_133	0	0	-0.7189807	0.6593407	1
OTU_86	OTU_134	0	0	NA	1	1
OTU_86	OTU_135	0	0	-1.087301	0.4585415	1
OTU_86	OTU_136	2	0	0.9280815	1	0.5374625
OTU_86	OTU_137	2	2	0.8453109	1	0.5834166
OTU_86	OTU_138	0	2	-1.174552	0.4205794	1
OTU_86	OTU_139	0	3	-0.7496249	0.6403596	1
OTU_86	OTU_140	3	0	1.350198	1	0.3546454
OTU_86	OTU_141	0	0	-0.7141873	0.6623377	1
OTU_86	OTU_142	0	2	-1.093894	0.4555445	1
OTU_86	OTU_143	0	0	NA	1	1
OTU_86	OTU_144	1	1	0.5508876	1	0.7672328
OTU_86	OTU_145	1	0	0.541634	1	0.7732268
OTU_86	OTU_146	0	0	-0.7109979	0.6643357	1
OTU_86	OTU_147	0	0	NA	1	1
OTU_86	OTU_148	1	0	0.5277249	1	0.7822178
OTU_86	OTU_149	1	1	0.5539696	1	0.7652348
OTU_86	OTU_150	0	3	-0.7725585	0.6263736	1
OTU_86	OTU_151	1	1	0.5385464	1	0.7752248
OTU_86	OTU_152	1	1	0.569367	1	0.7552448
OTU_86	OTU_153	1	1	0.537002	1	0.7762238
OTU_86	OTU_154	0	0	-0.735045	0.6493506	1
OTU_86	OTU_155	0	1	-1.871096	0.2227772	1
OTU_86	OTU_156	0	2	-1.109464	0.4485514	1
OTU_86	OTU_157	3	0	1.417757	1	0.3326673
OTU_86	OTU_158	3	3	1.298647	1	0.3726274
OTU_86	OTU_159	2	2	0.8787927	1	0.5644356
OTU_86	OTU_160	1	1	0.537002	1	0.7762238
OTU_86	OTU_161	0	0	NA	1	1
OTU_86	OTU_162	0	2	-1.120749	0.4435564	1
OTU_86	OTU_163	0	0	NA	1	1
OTU_86	OTU_164	0	0	-1.915522	0.2147852	1
OTU_86	OTU_165	0	0	-0.4475262	0.8331668	1
OTU_86	OTU_166	3	0	1.3591	1	0.3516484
OTU_86	OTU_167	0	0	NA	1	1
OTU_86	OTU_168	0	0	-0.7659728	0.6303696	1
OTU_86	OTU_169	0	1	-1.788429	0.2387612	1
OTU_86	OTU_170	0	0	-0.457144	0.8271728	1
OTU_86	OTU_171	0	0	NA	1	1
OTU_86	OTU_172	0	0	-0.4082821	0.8571429	1
OTU_86	OTU_173	0	0	NA	1	1
OTU_86	OTU_174	0	0	-1.157834	0.4275724	1
OTU_86	OTU_175	0	3	-0.7094051	0.6653347	1
OTU_86	OTU_176	3	0	1.347251	1	0.3556444
OTU_86	OTU_177	4	0	2.140562	1	0.1798202
OTU_86	OTU_178	0	4	-0.4698726	0.8191808	1
OTU_86	OTU_179	1	1	0.5168749	1	0.7892108
OTU_86	OTU_180	0	1	-1.72658	0.2517483	1
OTU_86	OTU_181	0	0	-0.7709095	0.6273726	1
OTU_86	OTU_182	0	2	-1.150763	0.4305694	1
OTU_86	OTU_183	1	1	0.5246281	1	0.7842158
OTU_86	OTU_184	0	0	NA	1	1
OTU_86	OTU_185	0	0	NA	1	1
OTU_86	OTU_186	0	0	NA	1	1
OTU_86	OTU_187	2	0	0.8557857	1	0.5774226
OTU_86	OTU_188	2	0	0.8841655	1	0.5614386
OTU_86	OTU_189	0	0	NA	1	1
OTU_86	OTU_190	1	1	0.5462624	1	0.7702298
OTU_86	OTU_191	0	0	-0.4280754	0.8451548	1
OTU_86	OTU_192	0	0	NA	1	1
OTU_86	OTU_193	2	0	0.9187891	1	0.5424575
OTU_86	OTU_194	1	1	0.5462624	1	0.7702298
OTU_86	OTU_195	0	0	NA	1	1
OTU_86	OTU_196	0	3	-0.7221828	0.6573427	1
OTU_86	OTU_197	0	3	-0.7709095	0.6273726	1
